,0,1
1308,extrapolation,estimate
1309,extrapolation,estimation
1310,extrapolation,forecast
1311,extrapolation,computation
1312,extrapolation,guess
1313,extrapolation,prognostication
1314,extrapolation,reckoning
1315,extrapolation,depression
1316,extrapolation,calculation
1317,facetious,amusing
1318,facetious,blithe
1319,facetious,capering
1320,facetious,clever
1321,facetious,comic
1322,facetious,comical
1323,facetious,droll
1324,facetious,dry
1325,facetious,fanciful
1326,facetious,farcical
1327,facilitate,aid
1328,facilitate,ease
1329,facilitate,expedite
1330,facilitate,further
1331,facilitate,help
1332,facilitate,promote
1333,facilitate,simplify
1334,facilitate,speed
1335,facilitate,forward
1336,facilitate,smooth
1337,fallacious,beguiling
1338,fallacious,deceiving
1339,fallacious,deceptive
1340,fallacious,deluding
1341,fallacious,delusive
1342,fallacious,delusory
1343,fallacious,erroneous
1344,fallacious,fictitious
1345,fallacious,fishy
1346,fallacious,fraudulent
1347,fatuous,absurd
1348,fatuous,asinine
1349,fatuous,birdbrained
1350,fatuous,boneheaded
1351,fatuous,brainless
1352,fatuous,dense
1353,fatuous,dull
1354,fatuous,foolish
1355,fatuous,idiotic
1356,fatuous,imbecile
1357,fawning,flattering
1358,fawning,bootlicking
1359,fawning,bowing
1360,fawning,cowering
1361,fawning,crawling
1362,fawning,cringing
1363,fawning,humble
1364,fawning,ingratiating
1365,fawning,kowtowing
1366,fawning,prostrate
1367,felicitous,apt
1368,felicitous,opportune
1369,felicitous,propitious
1370,felicitous,telling
1371,felicitous,applicable
1372,felicitous,apposite
1373,felicitous,apropos
1374,felicitous,convincing
1375,felicitous,fit
1376,felicitous,fitting
1377,fervor,ardor
1378,fervor,earnestness
1379,fervor,intensity
1380,fervor,passion
1381,fervor,piety
1382,fervor,seriousness
1383,fervor,sincerity
1384,fervor,warmth
1385,fervor,zeal
1386,fervor,animation
1387,flag,banner
1388,flag,emblem
1389,flag,streamer
1390,flag,colors
1391,flag,ensign
1392,flag,jack
1393,flag,pennon
1394,flag,standard
1395,flag,banderole
1396,flag,bannerol
1397,fledgling,apprentice
1398,fledgling,chick
1399,fledgling,colt
1400,fledgling,greenhorn
1401,fledgling,learner
1402,fledgling,neophyte
1403,fledgling,nestling
1404,fledgling,newcomer
1405,fledgling,novice
1406,fledgling,rookie
1407,flout,defy
1408,flout,disregard
1409,flout,mock
1410,flout,repudiate
1411,flout,scorn
1412,flout,spurn
1413,flout,affront
1414,flout,deride
1415,flout,gibe
1416,flout,gird
1417,foment,abet
1418,foment,arouse
1419,foment,brew
1420,foment,incite
1421,foment,whip up
1422,foment,agitate
1423,foment,cultivate
1424,foment,encourage
1425,foment,excite
1426,foment,foster
1427,forestall,anticipate
1428,forestall,avert
1429,forestall,deter
1430,forestall,hinder
1431,forestall,preclude
1432,forestall,prevent
1433,forestall,thwart
1434,forestall,delay
1435,forestall,monopolize
1436,forestall,preoccupy
1437,frugality,moderation
1438,frugality,prudence
1439,frugality,thrift
1440,frugality,avarice
1441,frugality,avariciousness
1442,frugality,carefulness
1443,frugality,conservation
1444,frugality,economy
1445,frugality,miserliness
1446,frugality,niggardliness
1447,futile,fruitless
1448,futile,hollow
1449,futile,impractical
1450,futile,ineffective
1451,futile,ineffectual
1452,futile,insufficient
1453,futile,trivial
1454,futile,unproductive
1455,futile,unprofitable
1456,futile,unsuccessful
1457,gainsay,combat
1458,gainsay,contravene
1459,gainsay,controvert
1460,gainsay,cross
1461,gainsay,deny
1462,gainsay,disagree
1463,gainsay,disclaim
1464,gainsay,disprove
1465,gainsay,dispute
1466,gainsay,fight
1467,garrulous,chatty
1468,garrulous,glib
1469,garrulous,loquacious
1470,garrulous,voluble
1471,garrulous,babbling
1472,garrulous,blabbermouth
1473,garrulous,chattering
1474,garrulous,effusive
1475,garrulous,flap jaw
1476,garrulous,gabby
1477,goad,catalyst
1478,goad,compulsion
1479,goad,desire
1480,goad,drive
1481,goad,impetus
1482,goad,impulse
1483,goad,impulsion
1484,goad,incentive
1485,goad,incitation
1486,goad,incitement
1487,gouge,channel
1488,gouge,cut
1489,gouge,excavation
1490,gouge,furrow
1491,gouge,gash
1492,gouge,hollow
1493,gouge,notch
1494,gouge,scoop
1495,gouge,score
1496,gouge,scratch
1497,grandiloquent,aureate
1498,grandiloquent,big-talking
1499,grandiloquent,bombastic
1500,grandiloquent,declamatory
1501,grandiloquent,euphistic
1502,grandiloquent,fustian
1503,grandiloquent,high-flown
1504,grandiloquent,histrionic
1505,grandiloquent,inflated
1506,grandiloquent,magniloquent
1507,gregarious,affable
1508,gregarious,sociable
1509,gregarious,clubby
1510,gregarious,companionable
1511,gregarious,convivial
1512,gregarious,cordial
1513,gregarious,fun
1514,gregarious,outgoing
1515,gregarious,social
1516,gregarious,unfriendly
1517,guileless,unsophisticated
1518,guileless,aboveboard
1519,guileless,artless
1520,guileless,candid
1521,guileless,frank
1522,guileless,genuine
1523,guileless,ingenuous
1524,guileless,innocent
1525,guileless,naive
1526,guileless,natural
1527,gullible,foolish
1528,gullible,unsophisticated
1529,gullible,unsuspecting
1530,gullible,wide-eyed
1531,gullible,being a sucker
1532,gullible,believing
1533,gullible,biting
1534,gullible,credulous
1535,gullible,easily taken in
1536,gullible,easy mark
1537,harangue,diatribe
1538,harangue,discourse
1539,harangue,jeremiad
1540,harangue,oration
1541,harangue,screed
1542,harangue,spiel
1543,harangue,tirade
1544,harangue,address
1545,harangue,declamation
1546,harangue,exhortation
1547,homogenous,akin
1548,homogenous,alike
1549,homogenous,analogous
1550,homogenous,cognate
1551,homogenous,consistent
1552,homogenous,homologous
1553,homogenous,identical
1554,homogenous,kindred
1555,homogenous,like
1556,homogenous,uniform
1557,hyperbole,hype
1558,hyperbole,metaphor
1559,hyperbole,overstatement
1560,hyperbole,PR
1561,hyperbole,amplification
1562,hyperbole,coloring
1563,hyperbole,distortion
1564,hyperbole,embellishment
1565,hyperbole,enlargement
1566,hyperbole,magnification
1567,iconoclast,critic
1568,iconoclast,cynic
1569,iconoclast,dissenter
1570,iconoclast,dissident
1571,iconoclast,heretic
1572,iconoclast,nonbeliever
1573,iconoclast,questioner
1574,iconoclast,radical
1575,iconoclast,rebel
1576,iconoclast,revolutionist
1577,idolatry,adoration
1578,idolatry,worship
1579,idolatry,idolism
1580,idolatry,account
1581,idolatry,adoration
1582,idolatry,affection
1583,idolatry,applause
1584,idolatry,appreciation
1585,idolatry,approbation
1586,idolatry,approval
1587,immutable,abiding
1588,immutable,enduring
1589,immutable,immovable
1590,immutable,inflexible
1591,immutable,sacrosanct
1592,immutable,changeless
1593,immutable,ageless
1594,immutable,constant
1595,immutable,fixed
1596,immutable,invariable
1597,impair,blunt
1598,impair,damage
1599,impair,debilitate
1600,impair,decrease
1601,impair,destroy
1602,impair,diminish
1603,impair,hurt
1604,impair,lessen
1605,impair,mar
1606,impair,prejudice
1607,impassive,emotionless
1608,impassive,matter-of-fact
1609,impassive,placid
1610,impassive,reticent
1611,impassive,serene
1612,impassive,stoic
1613,impassive,stolid
1614,impassive,taciturn
1615,impassive,unemotional
1616,impassive,unflappable
1617,impede,block
1618,impede,curb
1619,impede,cut off
1620,impede,delay
1621,impede,deter
1622,impede,disrupt
1623,impede,hamper
1624,impede,interfere
1625,impede,retard
1626,impede,slow
1627,impermeable,airtight
1628,impermeable,dense
1629,impermeable,hermetic
1630,impermeable,impassable
1631,impermeable,impervious
1632,impermeable,leak-proof
1633,impermeable,nonporous
1634,impermeable,sealed
1635,impermeable,water-resistant
1636,impermeable,waterproof
1637,imperturbable,assured
1638,imperturbable,complacent
1639,imperturbable,composed
1640,imperturbable,cool
1641,imperturbable,cool as cucumber
1642,imperturbable,disimpassioned
1643,imperturbable,equanimous
1644,imperturbable,hard as nails
1645,imperturbable,immovable
1646,imperturbable,nerveless
1647,impervious,immune
1648,impervious,impassable
1649,impervious,impenetrable
1650,impervious,inaccessible
1651,impervious,invulnerable
1652,impervious,resistant
1653,impervious,unaffected
1654,impervious,unmoved
1655,impervious,imperviable
1656,impervious,closed to
1657,implacable,inexorable
1658,implacable,intractable
1659,implacable,relentless
1660,implacable,ruthless
1661,implacable,uncompromising
1662,implacable,unforgiving
1663,implacable,unrelenting
1664,implacable,unyielding
1665,implacable,grim
1666,implacable,inflexible
1667,implicit,constant
1668,implicit,contained
1669,implicit,definite
1670,implicit,implied
1671,implicit,latent
1672,implicit,steadfast
1673,implicit,tacit
1674,implicit,unshakable
1675,implicit,unspoken
1676,implicit,accurate
1677,implode,cave in
1678,implode,fall down
1679,implode,fold
1680,implode,fall in
1681,implode,fold up
1682,implode,blast
1683,implode,blight
1684,implode,burst
1685,implode,crack
1686,implode,crash
1687,inadvertently,negligently
1688,inadvertently,recklessly
1689,inadvertently,heedlessly
1690,inadvertently,rashly
1691,inadvertently,by chance
1692,inadvertently,inadvertently
1693,inadvertently,unintentionally
1694,inadvertently,aback
1695,inadvertently,abruptly
1696,inadvertently,accidentally
1697,inchoate,amorphous
1698,inchoate,elementary
1699,inchoate,embryonic
1700,inchoate,formless
1701,inchoate,immature
1702,inchoate,imperfect
1703,inchoate,inceptive
1704,inchoate,incipient
1705,inchoate,just begun
1706,inchoate,nascent
1707,incongruity,inconsistency
1708,incongruity,difference
1709,incongruity,inappropriateness
1710,incongruity,mismatch
1711,incongruity,BS
1712,incongruity,applesauce
1713,incongruity,bull
1714,incongruity,crap
1715,incongruity,craziness
1716,incongruity,farce
1717,inconsequential,insignificant
1718,inconsequential,negligible
1719,inconsequential,trivial
1720,inconsequential,unimportant
1721,inconsequential,worthless
1722,inconsequential,big zero
1723,inconsequential,casual
1724,inconsequential,dinky
1725,inconsequential,entry level
1726,inconsequential,exiguous
1727,incorporate,absorb
1728,incorporate,assimilate
1729,incorporate,blend
1730,incorporate,consolidate
1731,incorporate,cover
1732,incorporate,embody
1733,incorporate,fuse
1734,incorporate,integrate
1735,incorporate,merge
1736,incorporate,mix
1737,indeterminate,undetermined
1738,indeterminate,borderless
1739,indeterminate,general
1740,indeterminate,imprecise
1741,indeterminate,inconclusive
1742,indeterminate,indefinite
1743,indeterminate,indistinct
1744,indeterminate,inexact
1745,indeterminate,undefined
1746,indeterminate,unfixed
1747,indigence,destitution
1748,indigence,penury
1749,indigence,wealth
1750,indigence,Chapter 11
1751,indigence,defalcation
1752,indigence,default
1753,indigence,destituteness
1754,indigence,destitution
1755,indigence,disaster
1756,indigence,exhaustion
1757,indolent,drony
1758,indolent,easygoing
1759,indolent,fainéant
1760,indolent,idle
1761,indolent,inactive
1762,indolent,inert
1763,indolent,lackadaisical
1764,indolent,languid
1765,indolent,lax
1766,indolent,lazy
1767,inert,dormant
1768,inert,immobile
1769,inert,impotent
1770,inert,inactive
1771,inert,listless
1772,inert,motionless
1773,inert,paralyzed
1774,inert,passive
1775,inert,powerless
1776,inert,apathetic
1777,ingenuous,artless
1778,ingenuous,candid
1779,ingenuous,childlike
1780,ingenuous,frank
1781,ingenuous,green
1782,ingenuous,guileless
1783,ingenuous,innocent
1784,ingenuous,like a babe in the woods
1785,ingenuous,naive
1786,ingenuous,natural
1787,inherent,built-in
1788,inherent,constitutional
1789,inherent,deep-rooted
1790,inherent,deep-seated
1791,inherent,essential
1792,inherent,fundamental
1793,inherent,genetic
1794,inherent,implicit
1795,inherent,ingrained
1796,inherent,innate
1797,innocuous,banal
1798,innocuous,bland
1799,innocuous,inoffensive
1800,innocuous,insipid
1801,innocuous,painless
1802,innocuous,flat
1803,innocuous,innocent
1804,innocuous,innoxious
1805,innocuous,inobnoxious
1806,innocuous,jejune
1807,insensible,cold
1808,insensible,gradual
1809,insensible,imperceivable
1810,insensible,imperceptible
1811,insensible,inanimate
1812,insensible,inappreciable
1813,insensible,insensate
1814,insensible,numb
1815,insensible,obdurate
1816,insensible,oblivious
1817,insinuate,allude
1818,insinuate,ascribe
1819,insinuate,connote
1820,insinuate,imply
1821,insinuate,impute
1822,insinuate,indicate
1823,insinuate,intimate
1824,insinuate,mention
1825,insinuate,propose
1826,insinuate,purport
1827,insipid,banal
1828,insipid,bland
1829,insipid,ho-hum
1830,insipid,innocuous
1831,insipid,trite
1832,insipid,vapid
1833,insipid,anemic
1834,insipid,arid
1835,insipid,beige
1836,insipid,blah
1837,insularity,bias
1838,insularity,bigotry
1839,insularity,intolerance
1840,insularity,prejudice
1841,insularity,fairness
1842,insularity,tolerance
1843,insularity,bias
1844,insularity,bigotry
1845,insularity,insularity
1846,insularity,intolerance
1847,intractable,incurable
1848,intractable,intransigent
1849,intractable,stubborn
1850,intractable,uncompromising
1851,intractable,unmanageable
1852,intractable,awkward
1853,intractable,bull-headed
1854,intractable,cantankerous
1855,intractable,contrary
1856,intractable,fractious
1857,intransigence,inflexibility
1858,intransigence,obstinacy
1859,intransigence,bullheadedness
1860,intransigence,contumacy
1861,intransigence,doggedness
1862,intransigence,grimness
1863,intransigence,indomitability
1864,intransigence,inexorability
1865,intransigence,inexorableness
1866,intransigence,inflexibleness
1867,inundate,deluge
1868,inundate,engulf
1869,inundate,flood
1870,inundate,overflow
1871,inundate,overrun
1872,inundate,submerge
1873,inundate,swamp
1874,inundate,dunk
1875,inundate,glut
1876,inundate,immerse
1877,inured,acclimate
1878,inured,familiarize
1879,inured,habituate
1880,inured,harden
1881,inured,season
1882,inured,toughen
1883,inured,train
1884,inured,make ready
1885,inured,neglect
1886,inured,soften
1887,invective,denunciation
1888,invective,diatribe
1889,invective,epithet
1890,invective,tirade
1891,invective,accusation
1892,invective,berating
1893,invective,billingsgate
1894,invective,blame
1895,invective,blasphemy
1896,invective,castigation
1897,irascible,cantankerous
1898,irascible,cranky
1899,irascible,feisty
1900,irascible,grouchy
1901,irascible,passionate
1902,irascible,surly
1903,irascible,testy
1904,irascible,uptight
1905,irascible,angry
1906,irascible,bearish
1907,irresolute,changing
1908,irresolute,doubtful
1909,irresolute,doubting
1910,irresolute,faltering
1911,irresolute,fearful
1912,irresolute,fickle
1913,irresolute,fluctuating
1914,irresolute,halfhearted
1915,irresolute,halting
1916,irresolute,hesitant
1917,itinerary,guidebook
1918,itinerary,journey
1919,itinerary,path
1920,itinerary,route
1921,itinerary,tour
1922,itinerary,beat
1923,itinerary,circuit
1924,itinerary,course
1925,itinerary,guide
1926,itinerary,line
1927,laconic,brusque
1928,laconic,pithy
1929,laconic,terse
1930,laconic,breviloquent
1931,laconic,brief
1932,laconic,compact
1933,laconic,compendiary
1934,laconic,compendious
1935,laconic,concise
1936,laconic,crisp
1937,lassitude,apathy
1938,lassitude,dullness
1939,lassitude,exhaustion
1940,lassitude,fatigue
1941,lassitude,idleness
1942,lassitude,inaction
1943,lassitude,inactivity
1944,lassitude,languor
1945,lassitude,laziness
1946,lassitude,listlessness
1947,latent,inherent
1948,latent,lurking
1949,latent,smoldering
1950,latent,suppressed
1951,latent,underlying
1952,latent,unrealized
1953,latent,veiled
1954,latent,abeyant
1955,latent,between the lines
1956,latent,concealed
1957,laud,admire
1958,laud,adore
1959,laud,celebrate
1960,laud,commend
1961,laud,compliment
1962,laud,eulogize
1963,laud,extol
1964,laud,honor
1965,laud,revere
1966,laud,approve
1967,lethargic,apathetic
1968,lethargic,dull
1969,lethargic,lackadaisical
1970,lethargic,laid-back
1971,lethargic,languid
1972,lethargic,listless
1973,lethargic,passive
1974,lethargic,sleepy
1975,lethargic,blah
1976,lethargic,comatose
1977,levee,dam
1978,levee,bank
1979,levee,breakwater
1980,levee,earthwork
1981,levee,mound
1982,levee,beach
1983,levee,cay
1984,levee,cliff
1985,levee,coast
1986,levee,edge
1987,levity,frivolity
1988,levity,giddiness
1989,levity,hilarity
1990,levity,mirth
1991,levity,repartee
1992,levity,absurdity
1993,levity,amusement
1994,levity,buoyancy
1995,levity,facetiousness
1996,levity,festivity
1997,log,chunk
1998,log,piece
1999,log,timber
2000,log,wood
2001,log,block
2002,log,bole
2003,log,driftwood
2004,log,length
2005,log,stick
2006,log,trunk
2007,loquacious,chatty
2008,loquacious,garrulous
2009,loquacious,long-winded
2010,loquacious,voluble
2011,loquacious,babbling
2012,loquacious,chattering
2013,loquacious,fluent
2014,loquacious,gabby
2015,loquacious,gossipy
2016,loquacious,jabbering
2017,lucid,luminous
2018,lucid,unambiguous
2019,lucid,apprehensible
2020,lucid,clear
2021,lucid,clear-cut
2022,lucid,comprehendible
2023,lucid,comprehensible
2024,lucid,crystal clear
2025,lucid,distinct
2026,lucid,explicit
2027,luminous,brilliant
2028,luminous,incandescent
2029,luminous,lucid
2030,luminous,lustrous
2031,luminous,radiant
2032,luminous,shining
2033,luminous,translucent
2034,luminous,vivid
2035,luminous,beaming
2036,luminous,clear
2037,magnanimity,chivalry
2038,magnanimity,philanthropy
2039,magnanimity,meanness
2040,magnanimity,selfishness
2041,magnanimity,benevolence
2042,magnanimity,charity
2043,magnanimity,humanitarianism
2044,magnanimity,kindness
2045,magnanimity,magnanimity
2046,magnanimity,philanthropy
2047,malingerer,dodger
2048,malingerer,goof-off
2049,malingerer,idler
2050,malingerer,loafer
2051,malingerer,shirker
2052,malingerer,alarmist
2053,malingerer,baby
2054,malingerer,caitiff
2055,malingerer,chicken
2056,malingerer,chicken heart
2057,malleable,adaptable
2058,malleable,flexible
2059,malleable,supple
2060,malleable,workable
2061,malleable,compliant
2062,malleable,ductile
2063,malleable,go-with-the-flow
2064,malleable,governable
2065,malleable,impressionable
2066,malleable,manageable
2067,maverick,bohemian
2068,maverick,dissenter
2069,maverick,extremist
2070,maverick,malcontent
2071,maverick,nonconformist
2072,maverick,radical
2073,maverick,conservative
2074,maverick,moderate
2075,maverick,beat
2076,maverick,bohemian
2077,mendacious,deceitful
2078,mendacious,deceptive
2079,mendacious,duplicitous
2080,mendacious,equivocating
2081,mendacious,erroneous
2082,mendacious,fallacious
2083,mendacious,false
2084,mendacious,fibbing
2085,mendacious,fraudulent
2086,mendacious,insincere
2087,metamorphosis,evolution
2088,metamorphosis,rebirth
2089,metamorphosis,alteration
2090,metamorphosis,change
2091,metamorphosis,changeover
2092,metamorphosis,mutation
2093,metamorphosis,transfiguration
2094,metamorphosis,translation
2095,metamorphosis,transmogrification
2096,metamorphosis,transmutation
2097,meticulous,accurate
2098,meticulous,cautious
2099,meticulous,conscientious
2100,meticulous,exact
2101,meticulous,fastidious
2102,meticulous,fussy
2103,meticulous,painstaking
2104,meticulous,precise
2105,meticulous,scrupulous
2106,meticulous,strict
2107,misanthrope,cynic
2108,misanthrope,doubter
2109,misanthrope,egoist
2110,misanthrope,egotist
2111,misanthrope,hater
2112,misanthrope,loner
2113,misanthrope,misanthropist
2114,misanthrope,recluse
2115,misanthrope,skeptic
2116,misanthrope,isolate
2117,mitigate,allay
2118,mitigate,alleviate
2119,mitigate,assuage
2120,mitigate,blunt
2121,mitigate,dull
2122,mitigate,ease
2123,mitigate,lessen
2124,mitigate,mollify
2125,mitigate,reduce
2126,mitigate,relieve
2127,mollify,allay
2128,mollify,alleviate
2129,mollify,ameliorate
2130,mollify,appease
2131,mollify,assuage
2132,mollify,blunt
2133,mollify,lessen
2134,mollify,lull
2135,mollify,mitigate
2136,mollify,pacify
2137,morose,cranky
2138,morose,dour
2139,morose,gloomy
2140,morose,glum
2141,morose,grouchy
2142,morose,melancholy
2143,morose,mournful
2144,morose,sad
2145,morose,sullen
2146,morose,surly
2147,mundane,banal
2148,mundane,day-to-day
2149,mundane,everyday
2150,mundane,humdrum
2151,mundane,normal
2152,mundane,prosaic
2153,mundane,workaday
2154,mundane,commonplace
2155,mundane,earthly
2156,mundane,lowly
2157,negate,annihilate
2158,negate,belie
2159,negate,cancel out
2160,negate,disallow
2161,negate,disprove
2162,negate,invalidate
2163,negate,neutralize
2164,negate,nullify
2165,negate,rebut
2166,negate,reverse
2167,neophyte,newcomer
2168,neophyte,novice
2169,neophyte,abecedarian
2170,neophyte,amateur
2171,neophyte,apprentice
2172,neophyte,colt
2173,neophyte,fledgling
2174,neophyte,freshman
2175,neophyte,greenhorn
2176,neophyte,recruit
2177,obdurate,adamant
2178,obdurate,bullhead
2179,obdurate,callous
2180,obdurate,cold fish
2181,obdurate,dogged
2182,obdurate,firm
2183,obdurate,fixed
2184,obdurate,hanging tough
2185,obdurate,hard
2186,obdurate,hard-boiled
2187,obsequious,abject
2188,obsequious,beggarly
2189,obsequious,brownnosing
2190,obsequious,complacent
2191,obsequious,compliable
2192,obsequious,compliant
2193,obsequious,cringing
2194,obsequious,crouching
2195,obsequious,deferential
2196,obsequious,enslaved
2197,obviate,counteract
2198,obviate,forestall
2199,obviate,preclude
2200,obviate,anticipate
2201,obviate,avert
2202,obviate,block
2203,obviate,counter
2204,obviate,deter
2205,obviate,forfend
2206,obviate,hinder
2207,occlude,choke
2208,occlude,clog
2209,occlude,close
2210,occlude,congest
2211,occlude,curb
2212,occlude,fill
2213,occlude,hinder
2214,occlude,impede
2215,occlude,obstruct
2216,occlude,plug
2217,officious,busy
2218,officious,forward
2219,officious,impertinent
2220,officious,inquisitive
2221,officious,interfering
2222,officious,intrusive
2223,officious,meddlesome
2224,officious,meddling
2225,officious,obtrusive
2226,officious,opinionated
2227,onerous,arduous
2228,onerous,backbreaking
2229,onerous,burdensome
2230,onerous,cumbersome
2231,onerous,demanding
2232,onerous,difficult
2233,onerous,distressing
2234,onerous,excessive
2235,onerous,exhausting
2236,onerous,grueling
2237,opprobium,opprobious
2238,opprobium,opprobriums
2239,oscillate,fluctuate
2240,oscillate,lurch
2241,oscillate,seesaw
2242,oscillate,teeter
2243,oscillate,vacillate
2244,oscillate,waver
2245,oscillate,wobble
2246,oscillate,dangle
2247,oscillate,fishtail
2248,oscillate,flicker
2249,ostentatious,classy
2250,ostentatious,conspicuous
2251,ostentatious,extravagant
2252,ostentatious,flamboyant
2253,ostentatious,garish
2254,ostentatious,gaudy
2255,ostentatious,glittery
2256,ostentatious,jaunty
2257,ostentatious,splashy
2258,ostentatious,swank
2259,paragon,apotheosis
2260,paragon,epitome
2261,paragon,exemplar
2262,paragon,archetype
2263,paragon,beauty
2264,paragon,best
2265,paragon,champ
2266,paragon,champion
2267,paragon,crackerjack
2268,paragon,cream
2269,partisan,biased
2270,partisan,one-sided
2271,partisan,sectarian
2272,partisan,sympathetic
2273,partisan,unjust
2274,partisan,accessory
2275,partisan,blind
2276,partisan,colored
2277,partisan,diehard
2278,partisan,exclusive
2279,pathological,medicinal
2280,pathological,pharmaceutical
2281,pathological,preventive
2282,pathological,therapeutic
2283,pathological,cathartic
2284,pathological,curative
2285,pathological,disinfectant
2286,pathological,narcotic
2287,pathological,prophylactic
2288,pathological,restorative
2289,paucity,dearth
2290,paucity,insufficiency
2291,paucity,smallness
2292,paucity,absence
2293,paucity,deficiency
2294,paucity,famine
2295,paucity,fewness
2296,paucity,meagerness
2297,paucity,paltriness
2298,paucity,poverty
2299,pedantic,abstruse
2300,pedantic,pompous
2301,pedantic,stilted
2302,pedantic,academic
2303,pedantic,arid
2304,pedantic,didactic
2305,pedantic,doctrinaire
2306,pedantic,donnish
2307,pedantic,dry
2308,pedantic,dull
2309,penchant,affection
2310,penchant,affinity
2311,penchant,predilection
2312,penchant,proclivity
2313,penchant,propensity
2314,penchant,taste
2315,penchant,tendency
2316,penchant,weakness
2317,penchant,attachment
2318,penchant,bias
2319,penury,barrenness
2320,penury,dearth
2321,penury,destitution
2322,penury,indigence
2323,penury,insufficiency
2324,penury,need
2325,penury,privation
2326,penury,scantiness
2327,penury,plenty
2328,penury,sufficiency
2329,perennial,chronic
2330,perennial,continual
2331,perennial,continuing
2332,perennial,eternal
2333,perennial,longstanding
2334,perennial,never-ending
2335,perennial,persistent
2336,perennial,recurrent
2337,perennial,seasonal
2338,perennial,annual
2339,perfidious,betraying
2340,perfidious,deceitful
2341,perfidious,deceptive
2342,perfidious,double-crossing
2343,perfidious,double-dealing
2344,perfidious,faithless
2345,perfidious,false
2346,perfidious,insidious
2347,perfidious,misleading
2348,perfidious,recreant
2349,perfunctory,cursory
2350,perfunctory,offhand
2351,perfunctory,sketchy
2352,perfunctory,superficial
2353,perfunctory,apathetic
2354,perfunctory,careless
2355,perfunctory,cool
2356,perfunctory,disinterested
2357,perfunctory,going through the motions
2358,perfunctory,heedless
2359,permeable,absorptive
2360,permeable,accessible
2361,permeable,enterable
2362,permeable,passable
2363,permeable,pervious
2364,permeable,porose
2365,permeable,porous
2366,permeable,spongelike
2367,permeable,spongy
2368,permeable,inpenetrable
2369,pervasive,common
2370,pervasive,inescapable
2371,pervasive,omnipresent
2372,pervasive,prevalent
2373,pervasive,rife
2374,pervasive,ubiquitous
2375,pervasive,universal
2376,pervasive,all over the place
2377,pervasive,can't get away from
2378,pervasive,general
2379,phlegmatic,along for the ride
2380,phlegmatic,apathetic
2381,phlegmatic,blah
2382,phlegmatic,cold
2383,phlegmatic,cool
2384,phlegmatic,deadpan
2385,phlegmatic,desensitized
2386,phlegmatic,disinterested
2387,phlegmatic,dispassionate
2388,phlegmatic,dull
2389,piety,fervor
2390,piety,loyalty
2391,piety,religiosity
2392,piety,reverence
2393,piety,zeal
2394,piety,allegiance
2395,piety,application
2396,piety,ardor
2397,piety,belief
2398,piety,devoutness
2399,placate,appease
2400,placate,assuage
2401,placate,mollify
2402,placate,pacify
2403,placate,reconcile
2404,placate,satisfy
2405,placate,soothe
2406,placate,calm
2407,placate,cheer
2408,placate,comfort
2409,plasticity,elasticity
2410,plasticity,flexibility
2411,plasticity,malleability
2412,plasticity,mobility
2413,plasticity,resilience
2414,plasticity,adjustability
2415,plasticity,ambidexterity
2416,plasticity,compliancy
2417,plasticity,conformability
2418,plasticity,flexibility
2419,platitude,banality
2420,platitude,bromide
2421,platitude,buzzword
2422,platitude,chestnut
2423,platitude,commonplace
2424,platitude,corn
2425,platitude,evenness
2426,platitude,flatness
2427,platitude,hokum
2428,platitude,inanity
2429,plethora,deluge
2430,plethora,glut
2431,plethora,overabundance
2432,plethora,plenty
2433,plethora,profusion
2434,plethora,surfeit
2435,plethora,flood
2436,plethora,much
2437,plethora,overflow
2438,plethora,overkill
2439,plummet,collapse
2440,plummet,crash
2441,plummet,decline
2442,plummet,decrease
2443,plummet,descend
2444,plummet,dip
2445,plummet,dive
2446,plummet,drop
2447,plummet,drop down
2448,plummet,fall
2449,porous,absorptive
2450,porous,penetrable
2451,porous,permeable
2452,porous,pervious
2453,porous,spongelike
2454,porous,spongy
2455,porous,impermeable
2456,porous,absorptive
2457,porous,bibulous
2458,porous,dry
2459,pragmatic,businesslike
2460,pragmatic,down-to-earth
2461,pragmatic,efficient
2462,pragmatic,hardheaded
2463,pragmatic,logical
2464,pragmatic,practical
2465,pragmatic,realistic
2466,pragmatic,sober
2467,pragmatic,utilitarian
2468,pragmatic,commonsensical
2469,preamble,preface
2470,preamble,prelude
2471,preamble,background meeting
2472,preamble,conference
2473,preamble,directions
2474,preamble,discussion
2475,preamble,guidance
2476,preamble,information
2477,preamble,initiation
2478,preamble,instruction
2479,precarious,dangerous
2480,precarious,delicate
2481,precarious,dicey
2482,precarious,hazardous
2483,precarious,insecure
2484,precarious,perilous
2485,precarious,problematic
2486,precarious,risky
2487,precarious,rocky
2488,precarious,shaky
2489,precipitate,accelerate
2490,precipitate,expedite
2491,precipitate,hasten
2492,precipitate,trigger
2493,precipitate,advance
2494,precipitate,cast
2495,precipitate,discharge
2496,precipitate,dispatch
2497,precipitate,fling
2498,precipitate,further
2499,precursor,forerunner
2500,precursor,harbinger
2501,precursor,herald
2502,precursor,messenger
2503,precursor,outrider
2504,precursor,usher
2505,precursor,vanguard
2506,precursor,antecedent
2507,precursor,antecessor
2508,precursor,ascendant
2509,presumptuous,arrogant
2510,presumptuous,foolhardy
2511,presumptuous,overconfident
2512,presumptuous,pompous
2513,presumptuous,pretentious
2514,presumptuous,pushy
2515,presumptuous,rude
